PGC,Name,RAJ2000,DEJ2000,TT,Bmag,Ksmag,logK,HRV,VLS,Dist,e_Dist,PGC1,CF3
31442,"NGC3299",159.1001,12.7067,8.0,13.46,11.0,8.75,604,467,,,32256,0
91012,"PGC091012",156.1552,11.908,7.9,15.56,14.13,8.63,2431,2288,,,91012,0
3999413,"SDSSJ102641.98+115350.0",156.6746,11.8973,10.0,17.46,14.83,8.3,2284,2141,,,30604,0
30604,"UGC05642",156.424,11.7391,4.1,13.67,12.24,9.34,2324,2180,42.46,14,30604,1
30281,"PGC030281",155.334,12.1758,7.0,16.23,13.24,9.13,2862,2719,,,30281,0
30310,"UGC05595",155.4093,12.5761,4.0,15.02,12.64,9.4,2907,2766,30.9,18,30463,1
30463,"NGC3230",155.9328,12.5679,-1.9,14.18,8.95,10.87,3135,2995,,,30463,0
3999303,"SDSSJ102339.35+123725.5",155.9141,12.6237,10.0,17.61,14.96,8.47,2723,2583,,,30463,0
30464,"UGC05625",155.9521,12.6297,3.0,14.74,12.48,9.46,3099,2959,46.13,18,30463,1
1412440,"PGC1412440",155.8596,12.595,,18.53,14.96,8.47,2739,2599,,,30463,0
3577228,"SDSSJ102326.72+124855.9",155.8613,12.8156,9.0,16.62,14.04,8.84,2999,2860,,,30463,0
30431,"PGC030431",155.8597,12.8156,-5.0,16.67,11.55,9.83,2884,2745,130.62,23,30463,1
5059096,"AGC205156",157.7203,12.4467,,,16.1,6.9,915,776,,,5059096,0
30928,"UGC05695",157.445,13.0181,-1.0,14.74,12.37,9.51,2954,2817,45.29,25,30928,1
4689207,"PGC4689207",157.9753,12.9271,10.0,18.15,15.8,8.1,2815,2678,,,4689207,0
4015616,"SDSSJ103253.18+130031.7",158.2217,13.0088,10.0,18.38,15.81,8.14,2967,2831,,,4015616,0
1441868,"PGC1441868",157.92,13.8348,10.0,16.63,14.53,7.85,1259,1126,,,1441868,0
31877,"PGC031877",160.5015,12.335,0.0,15.77,13.0,7.95,772,634,,,32256,0
31801,"UGC05812",160.2354,12.4717,9.9,14.75,12.8,7.72,1008,871,,,31801,0
83286,"PGC083286",159.9289,12.6347,-4.0,16.8,14.3,7.43,780,643,,,32256,0
4689205,"PGC4689205",159.9174,12.735,10.0,18.02,16.2,6.67,0,0,,,32256,0
32107,"PGC032107",161.3585,13.4441,9.0,16.91,14.66,8.64,3143,3011,,,32178,0
31930,"UGC05832",160.7022,13.4599,4.2,13.88,12.05,8.83,1226,1094,,,31883,0
31937,"PGC031937",160.7729,13.5111,10.0,15.34,13.2,8.37,1244,1112,,,31883,0
4094463,"SDSSJ104431.01+134240.3",161.1291,13.7111,,17.8,15.04,8.42,2866,2736,,,4094463,0
31594,"UGC05781",159.4688,13.7208,10.0,,14.58,8.64,3027,2895,,,31472,0
1439163,"PGC1439163",160.7184,13.7411,,17.88,14.4,7.89,1145,1015,,,31883,0
31883,"NGC3338",160.5315,13.7469,5.1,10.89,8.44,10.28,1296,1165,23.33,14,31883,1
1441580,"PGC1441580",160.421,13.825,-5.0,17.3,12.75,8.55,1272,1141,,,31883,0
4010732,"SDSSJ104226.51+135725.7",160.6104,13.9572,10.0,17.2,14.6,7.59,1493,1363,,,4010732,0
31727,"PGC031727",159.9816,13.9094,10.0,17.8,15.8,6.89,1007,877,,,31727,0
1434424,"PGC1434424",161.7615,13.567,,17.47,14.69,8.62,3197,3067,,,32178,0
32178,"NGC3367",161.6458,13.7506,5.2,11.86,8.92,10.93,2943,2814,,,32178,0
83341,"PGC083341",161.8642,13.8897,10.0,16.99,13.15,9.24,3003,2874,,,32178,0
32249,"NGC3377",161.9265,13.9856,-4.8,10.98,7.6,10.11,665,537,10.62,7,32256,1
83327,"PGC083327",161.3394,13.7139,9.0,15.66,13.83,8.97,3072,2942,,,32178,0
4094467,"SDSSJ104435.27+135622.7",161.147,13.9396,,,12.2,8.27,633,504,,,32256,0
83333,"PGC083333",161.604,14.0249,10.0,18.1,13.8,7.76,0,0,,,9332,0
32226,"NGC3377A",161.8431,14.07,8.9,14.21,11.9,8.39,573,445,,,32256,0
32348,"PGC032348",162.2238,14.1245,-1.0,15.47,13.17,7.89,637,510,,,32256,0
32347,"NGC3391",162.2352,14.2193,1.9,13.02,11.7,9.79,2957,2830,,,32347,0
31982,"NGC3346",160.912,14.8718,5.9,12.32,9.58,9.82,1249,1124,,,31883,0
1468846,"PGC1468846",162.0356,14.8545,,17.62,14.8,8.51,2840,2716,,,1468846,0
31427,"UGC05758",159.0532,13.4494,9.8,16.1,14.16,8.81,2957,2823,,,31472,0
3999716,"SDSSJ103645.63+133545.2",159.1901,13.5959,7.0,17.97,14.92,8.5,2958,2825,,,31472,0
31435,"UGC05760",159.089,13.7116,5.9,13.3,10.48,10.28,3011,2879,,,31472,0
3999702,"SDSSJ103621.59+134302.7",159.0901,13.7175,,16.18,12.35,9.53,2895,2763,,,31472,0
3999726,"SDSSJ103656.76+135603.1",159.2364,13.934,10.0,17.19,14.64,8.62,2992,2861,,,31472,0
3537141,"SDSSJ103420.18+134501.6",158.584,13.7504,7.0,18.73,15.65,8.21,3020,2887,,,31472,0
31275,"UGC05739",158.5825,13.754,9.7,13.21,10.45,10.29,2966,2834,24.77,25,31472,1
31472,"NGC3300",159.1601,14.1713,-1.8,13.16,9.48,10.68,3017,2887,,,31472,0
87169,"PGC087169",158.1291,14.6501,9.0,17.39,14.15,8.87,3161,3033,,,87169,0
1481912,"PGC1481912",159.27,15.3375,,17.36,13.9,7.56,724,600,,,1481912,0
3090611,"PGC3090611",161.2908,15.4499,,17.01,14.1,8.01,1223,1102,,,31883,0
4689206,"PGC4689206",161.0086,15.5888,10.0,18.58,16.3,6.63,0,0,,,32256,0
30630,"UGC05646",156.4711,14.3634,4.0,13.08,11.34,9.22,1374,1243,28.84,25,30630,1
30531,"UGC05633",156.167,14.7565,8.0,13.94,12.42,8.79,1383,1254,29.11,25,30630,1
1495046,"PGC1495046",153.5544,15.8617,,17.16,14.36,8.73,2968,2843,,,1495046,0
29866,"UGC05526",153.6189,15.9028,4.7,14.46,12.72,9.41,3068,2943,,,29866,0
5064970,"SDSSJ102840.48+151313.7",157.1687,15.2205,,18.24,15.38,8.38,3187,3061,,,5064970,0
5059102,"AGC205161",158.5229,15.7806,,17.71,14.94,7.67,1228,1106,,,5059102,0
5059098,"AGC205158",158.0699,15.6215,,17.54,14.73,8.64,3191,3068,,,5059098,0
30932,"PGC030932",157.4552,16.1809,2.7,15.25,13.13,9.3,3231,3110,,,30932,0
1502532,"PGC1502532",156.4233,16.1742,,17.39,14.62,8.71,3283,3161,,,1502532,0
5065011,"SDSSJ102328.57+161148.4",155.869,16.1968,,18.11,15.31,8.45,3320,3198,,,5065012,0
5065012,"SDSSJ102328.12+161146.1",155.8671,16.1961,,16.8,12.71,9.49,3328,3206,,,5065012,0
1525158,"PGC1525158",156.7656,17.123,,16.77,12.49,9.6,3400,3283,,,1525158,0
30560,"NGC3239",156.2702,17.1636,9.8,11.3,10.7,8.83,709,592,,,30560,0
5064959,"SDSSJ102446.54+175951.0",156.194,17.9975,,17.22,14.46,8.79,3323,3211,,,5064959,0
5064958,"SDSSJ102444.15+180123.3",156.1841,18.0232,,17.92,15.16,8.51,3339,3227,,,5064959,0
5064996,"SDSSJ103316.23+181310.5",158.3176,18.2196,,17.42,14.65,7.84,1282,1172,,,5064996,0
37444,"UGC06903",178.904,1.2372,5.9,13.9,11.74,9.31,1885,1723,,,37444,0
3291730,"PGC3291730",179.7884,1.494,,18.98,15.05,8.14,2159,2000,,,3291730,0
135785,"PGC135785",179.3432,1.7814,9.0,17.59,15.25,7.98,1980,1821,,,135785,0
1229057,"PGC1229057",182.0833,2.5056,10.0,17.08,14.51,8.3,2013,1863,,,1229057,0
1233241,"PGC1233241",181.8936,2.6401,-5.0,18.57,13.92,8.13,1311,1161,,,38531,0
38492,"NGC4116",181.9038,2.6914,7.4,11.96,10.68,9.42,1309,1160,,,38531,0
38531,"NGC4123",182.0463,2.8782,5.0,11.61,9.14,10.04,1327,1179,,,38531,0
38031,"NGC4045",180.6762,1.9767,1.3,12.39,8.86,10.53,1961,1806,32.96,14,38031,1
3120683,"PGC3120683",180.3429,2.1856,,17.85,15.08,7.36,975,820,,,3120683,0
38117,"UGC07035",180.9174,2.6414,1.0,14.03,11.81,8.9,1229,1077,9.95,25,38117,1
3291881,"PGC3291881",178.7576,1.6501,,18.72,14.59,8.18,1799,1639,,,37444,0
37392,"PGC037392",178.7705,1.7198,-0.8,15.21,12.41,8.7,1280,1120,,,37392,0
3291795,"PGC3291795",179.3456,2.0783,,18.91,15.05,8.6,3538,3381,,,3291795,0
1218144,"PGC1218144",179.3967,2.1678,5.0,16.37,12.94,8.22,964,807,,,1218144,0
1218832,"PGC1218832",179.3547,2.1878,9.0,17.85,15.41,7.23,1007,850,,,1218144,0
1251547,"PGC1251547",178.5654,3.404,10.0,16.75,14.36,8.56,2504,2351,,,1251547,0
135787,"PGC135787",179.7257,2.6229,6.0,16.69,14.35,8.8,3233,3079,,,135787,0
4015848,"SDSSJ115908.90+034007.6",179.787,3.6686,10.0,17.75,15.21,8.47,3273,3123,,,4015848,0
38822,"UGC07185",182.8646,2.9261,9.1,15.34,11.93,8.91,1295,1149,,,38822,0
135791,"PGC135791",183.1065,2.8105,9.0,15.32,12.97,8.11,883,737,,,135791,0
4002041,"SDSSJ121210.92+025255.6",183.0454,2.8822,10.0,18.16,15.58,7.91,2090,1944,,,4002041,0
3122921,"PGC3122921",182.1008,3.0133,10.0,18.35,15.74,7.03,907,759,,,3122921,0
39388,"NGC4234",184.2882,3.6831,8.8,13.32,11.18,9.73,2014,1874,,,39659,0
3394423,"2MASXJ12170789+0340563:",184.2828,3.6823,5.5,16.66,10.57,9.88,2020,1880,,,3394423,0
39515,"PGC039515",184.5745,4.4022,-5.0,16.98,12.88,9.05,1985,1849,,,39659,0
39460,"PGC039460",184.4475,4.4783,-1.0,15.29,12.43,9.23,2090,1954,,,39659,0
1270208,"PGC1270208",184.8656,4.5784,-5.0,16.44,13.98,8.61,1588,1453,,,39659,0
39922,"NGC4292",185.3187,4.5956,-2.0,13.07,9.54,10.39,2260,2127,,,39659,0
39951,"UGC07411",185.3919,4.7795,0.3,14.48,11.19,9.73,2121,1989,,,39659,0
4002239,"SDSSJ121811.60+043840.2",184.5485,4.6445,,16.78,12.52,9.2,2096,1961,,,39659,0
39621,"PGC039621",184.7714,4.6608,5.2,16.62,13.26,8.9,2348,2214,,,39659,0
1273077,"PGC1273077",184.838,4.7734,10.0,17.53,14.6,8.36,2059,1925,,,39659,0
39592,"NGC4255",184.7341,4.7859,-1.9,13.42,9.48,10.41,1981,1847,30.06,23,39659,1
3394017,"SDSSJ121820.56+045113.6",184.5856,4.8538,5.0,17.02,13.43,8.83,2101,1967,,,39659,0
3394319,"SDSSJ122013.89+050106.1",185.0579,5.0184,10.0,18.15,15.55,7.98,1781,1649,,,39659,0
39788,"PGC039788",185.0675,5.0393,-5.0,18.16,14.06,8.58,2507,2375,,,39659,0
1278179,"PGC1278179",185.167,5.105,,17.85,15.08,8.17,1691,1560,,,39659,0
39672,"PGC039672",184.8657,5.0475,-3.0,14.93,11.57,9.58,1850,1718,,,39659,0
3394582,"2MASXJ12194916+0511061",184.9548,5.185,4.2,15.9,13.46,8.82,1971,1839,,,39659,0
39712,"NGC4268",184.9467,5.2837,-0.3,13.6,9.46,10.42,2006,1875,31.33,20,39659,1
39265,"PGC039265",184.0017,4.651,10.0,14.45,13.06,8.98,2175,2039,,,39659,0
39468,"PGC039468",184.4703,5.0272,8.5,15.84,13.37,8.86,1775,1641,,,39659,0
4002248,"SDSSJ121820.26+050700.4",184.5846,5.1169,-5.0,18.16,13.83,8.67,2676,2543,,,39659,0
39657,"NGC4259",184.8426,5.3764,-1.9,14.48,10.66,9.94,2474,2343,,,39659,0
3394520,"SDSSJ121746.61+052236.2",184.4442,5.3768,-5.0,18.18,13.82,8.68,2005,1873,,,39659,0
4002211,"SDSSJ121722.25+052545.2",184.3428,5.4293,10.0,17.55,14.92,8.24,2166,2034,,,39659,0
39537,"NGC4252",184.6287,5.5595,3.1,14.14,12.3,8.39,852,721,21.78,25,39483,1
39532,"PGC039532",184.617,5.6158,8.5,15.78,13.62,8.76,1822,1691,,,39659,0
39481,"NGC4249",184.4974,5.5986,-1.7,14.53,10.96,9.82,2608,2477,,,39659,0
1286394,"PGC1286394",184.4219,5.6208,3.3,16.45,13.51,8.8,2645,2514,,,39659,0
39488,"PGC039488",184.5283,5.6845,1.0,14.97,12.11,9.36,2544,2414,,,39659,0
4001742,"SDSSJ120133.99+042759.3",180.3915,4.4664,9.0,17.4,15.05,8.57,3424,3279,,,4001742,0
4001803,"SDSSJ120404.33+044847.2",181.018,4.8131,7.0,17.53,14.41,8.44,2235,2094,,,4001803,0
166126,"PGC166126",183.46,5.3536,10.0,16.59,15.0,8.2,1690,1556,,,39659,0
39107,"PGC039107",183.6466,5.6773,9.0,15.51,13.7,8.72,2067,1935,,,39659,0
39114,"NGC4197",183.6604,5.8053,6.7,12.35,10.22,10.12,2064,1932,27.04,20,39659,1
39188,"PGC039188",183.8263,5.761,-4.9,14.88,12.83,9.07,2039,1907,,,39659,0
4002181,"SDSSJ121626.98+060307.6",184.1124,6.052,10.0,18.04,15.42,8.04,2021,1892,,,39659,0
4002122,"SDSSJ121428.14+055431.1",183.6174,5.9086,10.0,16.89,14.33,8.47,1942,1811,,,39659,0
3394197,"SDSSJ121159.46+055502.6",182.9977,5.9174,10.0,17.29,14.68,1.72,802,670,,,3394197,0
3394279,"SDSSJ121444.86+060916.2",183.6868,6.1545,-5.0,17.83,13.48,8.81,2072,1943,,,39659,0
38926,"PGC038926",183.1505,6.5021,-5.0,17.65,13.55,8.78,2044,1915,,,39659,0
4316118,"SDSSJ121240.72+065027.7",183.1698,6.8411,,17.95,15.18,8.13,2198,2070,,,39659,0
4015807,"SDSSJ114706.99+030623.0",176.7791,3.1064,10.0,17.89,15.3,7.31,1013,856,,,4015807,0
1271536,"PGC1271536",179.7531,4.6696,10.0,17.1,14.77,7.98,1603,1458,,,1271536,0
1280390,"PGC1280390",177.7701,5.2461,,17.83,15.05,7.78,1464,1318,,,1280390,0
4001302,"SDSSJ114404.14+051402.7",176.0172,5.2341,9.0,17.09,14.56,8.75,3363,3213,,,4001302,0
37251,"PGC037251",178.2755,6.1539,6.0,16.31,12.44,9.34,2535,2394,,,37251,0
37954,"PGC037954",180.4346,5.8214,,14.88,12.8,8.56,1279,1141,,,37954,0
1289721,"PGC1289721",180.4393,5.8208,,17.77,15.0,7.74,1363,1225,,,1289721,0
3091844,"PGC3091844",180.7617,6.5014,10.0,16.8,15.0,7.69,1291,1157,,,3091844,0
1295846,"PGC1295846",179.0826,6.1727,3.0,16.34,12.38,9.67,3529,3390,,,1295846,0
37490,"PGC037490",179.0103,6.6779,-1.0,15.9,12.59,9.27,2504,2367,,,37483,0
37483,"NGC3976",178.9893,6.7499,3.2,11.72,8.82,10.78,2497,2360,36.31,14,37483,1
4301895,"SDSSJ115449.32+064234.5",178.7055,6.7096,,18.46,15.08,7.71,1369,1231,,,4301895,0
5060256,"AGC215716",179.28,6.6753,,17.61,14.79,8.39,2506,2369,,,37483,0
37301,"PGC037301",178.4334,7.7923,,16.36,12.39,9.38,2564,2431,,,37301,0
1351666,"PGC1351666",180.438,8.6831,7.0,16.63,14.28,8.48,2184,2059,,,1351666,0
40050,"PGC040050",185.5456,4.9519,1.5,14.9,12.5,9.2,1912,1781,,,39659,0
40021,"UGC07422",185.5054,5.1003,2.5,14.31,10.79,9.89,1882,1751,,,39659,0
40179,"NGC4324",185.7757,5.2505,-0.9,12.38,8.47,10.82,1667,1538,26.18,20,39659,1
40310,"PGC040310",186.0134,5.1807,8.1,14.78,12.84,9.07,2048,1919,,,39659,0
5064800,"SDSSJ122056.32+051120.5",185.2347,5.189,,18.26,15.38,8.05,2369,2238,,,39659,0
39866,"PGC039866",185.2176,5.232,-5.0,17.14,13.04,8.99,2379,2248,,,39659,0
39923,"PGC039923",185.3139,5.342,,17.53,14.72,8.31,2355,2225,,,39659,0
39972,"NGC4300",185.4228,5.3848,1.0,13.29,9.52,10.4,2269,2140,,,39659,0
39759,"NGC4277",185.0155,5.3407,0.2,14.27,10.6,9.96,2187,2056,,,39659,0
39738,"NGC4273",184.9835,5.3438,5.2,12.14,9.11,10.56,2378,2247,31.48,20,39659,1
39760,"PGC039760",185.0168,5.4145,-5.0,16.88,12.78,9.09,2408,2277,,,39659,0
1283020,"PGC1283020",184.9818,5.4112,-5.0,17.67,13.17,8.94,3133,3002,,,39659,0
39801,"NGC4281",185.0897,5.3864,-1.4,12.16,7.93,11.03,2711,2581,25.35,14,39659,1
5064801,"SDSSJ122243.57+052723.0",185.6815,5.4564,,18.38,15.37,8.06,2293,2164,,,39659,0
1286175,"PGC1286175",185.8268,5.6072,,17.01,14.1,8.56,1803,1675,,,39659,0
40175,"PGC040175",185.7636,5.7859,-5.0,18.15,14.05,8.58,2045,1918,,,39659,0
39962,"IC0782",185.4041,5.7657,2.1,14.08,10.78,9.89,2424,2296,,,39659,0
40494,"NGC4376",186.3253,5.741,9.9,13.35,11.7,9.14,1130,1004,21.68,21,40001,1
40604,"PGC040604",186.4688,5.8098,9.0,14.29,13.56,8.32,1537,1412,,,41220,0
40801,"NGC4423",186.7874,5.8801,7.8,12.74,11.62,3.45,1121,997,15.49,21,40801,1
40229,"PGC040229",185.8688,5.8163,9.0,15.3,12.91,8.16,906,779,,,40229,0
1293380,"PGC1293380",186.1472,6.0329,,17.44,14.67,7.95,1135,1010,,,40001,0
40240,"NGC4339",185.8956,6.0817,-4.7,12.17,8.62,10.37,1289,1164,16.22,11,40001,1
39711,"PGC039711",184.9409,5.4575,8.5,17.15,14.83,8.27,2362,2231,,,39659,0
39718,"NGC4270",184.9558,5.4635,-2.0,12.98,9.04,10.59,2357,2227,23.88,23,39659,1
39652,"PGC039652",184.8344,5.4667,-5.0,16.5,14.65,8.34,2421,2290,,,39659,0
4002274,"SDSSJ121917.10+053442.3",184.8213,5.5784,-5.0,17.75,13.43,8.83,2505,2375,,,39659,0
39699,"NGC4266",184.9262,5.5383,1.1,13.96,9.45,10.42,1536,1406,,,39659,0
39809,"NGC4282",185.1012,5.5728,-0.5,14.5,10.81,8.99,937,808,,,39483,0
39860,"NGC4287",185.202,5.6399,3.4,14.03,11.01,9.8,2155,2026,29.11,25,39659,1
39564,"PGC039564",184.6758,5.6657,-5.0,18.07,13.97,8.62,1517,1387,,,39659,0
39624,"NGC4257",184.7769,5.7259,1.7,14.4,10.7,9.92,2695,2566,,,39659,0
39620,"PGC039620",184.7747,5.7386,-5.0,17.99,13.89,7.76,1227,1097,,,39483,0
39660,"PGC039660",184.8462,5.7948,-5.0,15.21,11.35,9.66,2033,1904,,,39659,0
39687,"NGC4264",184.899,5.8468,-1.1,13.65,9.88,10.25,2507,2378,,,39659,0
39659,"NGC4261",184.8459,5.825,-4.8,11.24,7.26,11.3,2238,2109,32.36,14,39659,1
39649,"PGC039649",184.8234,5.8759,-2.4,16.11,13.18,8.93,2994,2865,,,39659,0
39655,"PGC039655",184.842,5.9104,-1.0,14.5,12.21,9.32,1509,1380,,,39659,0
1289492,"PGC1289492",185.1459,5.8076,-5.0,17.53,13.03,8.99,2193,2064,,,39659,0
1291858,"PGC1291858",185.3438,5.9477,,17.48,14.7,8.32,1794,1667,,,39659,0
1292491,"PGC1292491",185.2038,5.9818,10.0,17.36,14.44,8.43,1800,1672,,,39659,0
39727,"PGC039727",184.9655,5.9958,10.0,17.02,14.68,8.33,1462,1334,,,39659,0
39757,"PGC039757",185.0146,6.011,-5.0,17.34,13.24,8.91,2124,1996,,,39659,0
39792,"PGC039792",185.0755,5.9992,-5.0,20.04,15.82,7.88,2097,1969,,,39659,0
39565,"PGC039565",184.6788,5.7888,-2.4,15.84,13.41,8.84,2570,2440,,,39659,0
39539,"PGC039539",184.6323,5.85,-5.0,16.99,12.89,9.05,2261,2131,,,39659,0
39501,"PGC039501",184.5306,5.9303,,17.47,14.69,8.33,1837,1708,,,39659,0
39639,"PGC039639",184.8074,5.9859,8.5,16.3,14.48,8.41,1622,1493,,,39659,0
39606,"PGC039606",184.7523,6.0946,0.5,14.87,12.95,9.02,1589,1461,,,39659,0
3394489,"SDSSJ121744.76+060457.6",184.4364,6.0827,-5.0,17.3,12.96,9.02,2467,2338,,,39659,0
4011473,"SDSSJ121828.33+060433.9",184.6181,6.0761,-5.0,18.42,14.08,8.57,2246,2117,,,39659,0
1294753,"PGC1294753",184.4819,6.1127,-5.0,17.07,12.47,9.22,2543,2414,,,39659,0
3394493,"SDSSJ121746.00+060821.7",184.4418,6.1394,-5.0,17.6,13.26,8.9,2980,2851,,,39659,0
39708,"IC3155",184.9387,6.0059,-2.0,14.78,10.96,9.82,2241,2113,,,39659,0
39719,"NGC4269",184.9549,6.0149,-1.0,13.6,9.88,10.25,2074,1946,,,39659,0
3394572,"SDSSJ121953.72+060156.4",184.9738,6.0323,-5.0,19.47,13.93,8.63,2022,1894,,,39659,0
39656,"NGC4260",184.8427,6.0987,1.0,12.29,8.53,10.79,1776,1648,,,39659,0
39804,"PGC039804",185.0964,6.1349,-5.0,18.24,14.14,8.55,2334,2207,,,39659,0
39662,"PGC039662",184.8492,6.2331,-5.0,16.73,12.63,9.15,1880,1753,,,39659,0
